sales_type_id,vehicle_id,employee_id,customer_id,dealership_id,price,deposit,purchase_date,pickup_date,invoice_number,payment_method,sale_returned
2,66,343,805,10,82654.27,1067,3/27/09 16:34,4/1/09 16:34,3227392658,jcb,
2,67,528,739,1,31149.26,4823,6/23/14 15:39,7/21/14 15:39,3356774174,jcb,
1,68,627,26,38,26117.45,6422,11/6/10 7:22,11/27/10 7:22,5639894245,diners-club-enroute,
2,69,724,88,7,77637.8,5638,6/29/07 23:54,7/5/07 23:54,1463618972,bankcard,
2,70,498,691,27,80128.81,1647,11/6/12 12:32,11/23/12 12:32,7417637248,jcb,
1,71,966,880,4,22262.85,7134,9/7/16 13:17,9/17/16 13:17,772118779,mastercard,
1,72,499,100,24,53643.77,9732,10/3/11 22:25,10/15/11 22:25,7679724903,jcb,
1,73,31,300,36,52966.97,1146,4/6/10 9:52,5/6/10 9:52,272658693,jcb,
2,74,483,788,9,42810.02,11075,1/16/16 21:58,1/29/16 21:58,1971917567,switch,
2,75,849,7,26,61690.66,6574,12/22/14 16:14,1/19/15 16:14,4900937932,mastercard,
2,76,709,55,8,34380.12,10528,10/27/05 5:06,11/20/05 5:06,4243058377,jcb,
1,77,464,190,27,85939.68,7515,10/25/14 14:18,11/8/14 14:18,901694061,china-unionpay,
1,78,639,692,3,92404.8,2940,1/8/06 19:26,1/18/06 19:26,5420129108,jcb,
2,79,792,1067,15,23854.39,2470,9/25/18 1:48,10/10/18 1:48,3973282951,diners-club-enroute,
2,80,61,187,10,27926.89,8131,12/16/12 8:06,12/29/12 8:06,5596574996,diners-club-enroute,
1,81,728,886,17,23697.47,15507,5/7/17 13:16,5/29/17 13:16,1091459541,americanexpress,
1,82,93,495,30,39908.32,14468,9/20/06 16:30,10/4/06 16:30,3145878999,jcb,
1,83,929,196,32,25493.77,14689,7/26/13 22:52,8/5/13 22:52,7550768463,americanexpress,
2,84,780,591,30,98500.01,8237,9/17/11 18:13,9/19/11 18:13,4186839506,jcb,
2,85,249,358,2,65340.05,17710,2/27/11 4:46,3/25/11 4:46,6601529192,jcb,
2,86,839,874,46,92259.95,17223,6/29/11 11:36,7/4/11 11:36,2149843919,jcb,
1,87,470,906,32,67452.06,1027,3/31/16 20:21,4/11/16 20:21,1072232618,mastercard,
1,88,609,140,5,42614.47,9879,1/9/06 21:14,1/14/06 21:14,9392915071,jcb,
1,89,743,360,41,95378.41,11399,3/17/13 0:30,4/4/13 0:30,2514823617,instapayment,
2,90,519,262,7,53646.32,5115,1/27/19 0:49,2/12/19 0:49,6677064824,switch,
1,91,388,578,11,45312.89,8319,9/15/16 1:32,10/11/16 1:32,9261395538,mastercard,
2,92,567,445,40,81379.82,16808,12/10/12 18:27,12/14/12 18:27,1354188632,visa-electron,
2,93,461,865,20,94064.04,10262,8/13/18 7:53,8/31/18 7:53,3960520808,mastercard,
1,94,321,615,20,70108.75,13111,1/22/06 23:33,2/16/06 23:33,8260188317,diners-club-enroute,
2,95,809,906,20,41875.16,6399,10/20/15 16:00,11/4/15 16:00,1499026048,jcb,
1,96,767,328,4,70094.79,13748,12/23/13 19:56,1/4/14 19:56,2732144363,bankcard,
2,97,295,77,44,51712.34,9739,7/18/07 19:17,7/20/07 19:17,5021026801,solo,
2,98,575,174,17,93363.08,10777,3/9/07 23:26,4/4/07 23:26,2826182226,diners-club-international,
1,99,611,1070,43,93124.84,6433,3/7/06 12:23,3/30/06 12:23,6586015766,diners-club-enroute,
1,100,121,734,10,30730.85,4845,12/1/06 9:42,12/3/06 9:42,8753759508,china-unionpay,
1,101,897,525,30,52749.95,14409,11/5/11 22:50,11/27/11 22:50,9395668474,jcb,
1,102,212,480,29,96980.28,5956,5/16/06 0:07,6/14/06 0:07,4398166238,maestro,
1,103,41,786,8,22139.47,7939,2/4/08 13:38,2/22/08 13:38,6142073542,jcb,
1,104,771,202,46,72388.41,9329,7/8/07 12:37,7/22/07 12:37,5575152456,bankcard,
2,105,321,452,49,51855.31,11881,5/20/19 19:37,6/19/19 19:37,5252220190,jcb,
2,106,443,307,24,42133.74,14029,2/19/12 7:00,3/15/12 7:00,4502445428,jcb,
1,107,680,173,8,30264.54,1977,9/27/19 0:11,10/19/19 0:11,221494421,mastercard,
2,108,783,629,44,65779.57,4564,4/27/16 4:32,5/11/16 4:32,1496526783,jcb,
1,109,240,1069,29,75106.95,14635,5/21/08 11:19,6/14/08 11:19,2136975463,americanexpress,
2,110,401,70,10,33530.89,13288,4/1/11 20:22,4/28/11 20:22,6812028355,mastercard,
2,111,921,332,24,80015.77,14512,11/12/12 2:24,11/16/12 2:24,2854635175,jcb,
1,112,931,1056,44,73647.68,4529,7/15/17 13:49,8/4/17 13:49,529150301,bankcard,
1,113,175,192,28,39468.19,12295,12/21/16 20:13,1/9/17 20:13,8945044620,instapayment,
1,114,387,252,26,39300.68,3719,4/26/13 7:21,4/29/13 7:21,13185500,americanexpress,
1,115,486,37,41,31329.88,7131,9/15/08 3:46,10/9/08 3:46,6316248466,diners-club-carte-blanche,
2,116,402,601,3,30828.98,7940,8/16/13 15:16,9/5/13 15:16,4119686043,bankcard,
1,117,339,157,39,67631.46,4199,6/9/17 3:12,6/17/17 3:12,1346334188,maestro,
2,118,933,476,14,47082.3,532,8/21/14 21:07,8/27/14 21:07,5060272451,mastercard,
2,119,338,840,4,59473.7,9170,12/19/19 7:24,1/15/20 7:24,667031839,jcb,
2,120,981,712,34,64365.6,2407,6/30/08 9:47,7/11/08 9:47,2041194693,maestro,
1,121,525,162,33,28235.96,9370,4/14/12 6:52,4/17/12 6:52,640141544,china-unionpay,
1,122,53,202,1,40698.44,9710,9/21/17 3:14,10/19/17 3:14,8400551222,visa-electron,
2,123,178,657,12,75553.15,12877,5/5/08 17:10,5/17/08 17:10,3070469922,maestro,
2,124,215,735,30,46214.59,10486,2/26/18 0:27,3/11/18 0:27,3201674664,jcb,
2,125,154,400,13,25218.69,15657,12/29/19 12:07,1/23/20 12:07,9126933292,visa,
1,126,630,152,24,50581.23,6782,3/13/20 3:23,3/18/20 3:23,6369134619,americanexpress,
1,127,154,358,34,20710.32,8876,1/16/15 13:44,2/14/15 13:44,1302792520,jcb,
2,128,943,593,42,94207.1,9658,12/23/18 22:05,1/19/19 22:05,2781917516,bankcard,
2,129,816,145,24,64167.84,1800,5/11/10 18:00,6/9/10 18:00,5410637151,americanexpress,
1,130,314,1037,20,59308.81,1663,7/20/11 20:44,8/15/11 20:44,8215080529,jcb,
2,131,325,529,18,85232.32,4189,10/6/18 6:38,10/29/18 6:38,6809340742,maestro,
2,132,417,730,45,66552.06,17046,3/17/16 6:35,3/26/16 6:35,8906391641,jcb,
2,133,973,1057,2,50426.69,4923,12/7/18 4:50,12/9/18 4:50,410523518,diners-club-carte-blanche,
2,134,894,375,10,29625.74,5944,2/8/10 6:15,3/6/10 6:15,8620239155,diners-club-enroute,
2,135,779,204,12,83430.18,2830,7/15/09 0:28,7/29/09 0:28,4026859908,diners-club-carte-blanche,
2,136,76,994,24,67701.32,1470,3/26/16 11:39,4/1/16 11:39,7836422623,jcb,
1,137,517,119,35,49093.88,1500,12/5/17 21:27,12/21/17 21:27,7044742475,jcb,
2,138,396,736,16,20016.04,7327,2/25/11 3:31,3/21/11 3:31,236198157,jcb,
1,139,585,644,14,36668.09,15959,2/15/14 6:31,2/25/14 6:31,2365193129,mastercard,
2,140,747,87,47,65355.45,11538,1/11/06 22:49,2/8/06 22:49,259332224,mastercard,
2,141,164,916,39,97432.83,13026,8/21/13 7:36,8/22/13 7:36,8629634642,visa,
2,142,959,26,8,98883.33,12369,3/25/12 20:49,4/2/12 20:49,387546235,jcb,
2,143,940,1034,30,22133.6,12683,5/10/08 10:06,5/20/08 10:06,8117404273,jcb,
2,144,547,526,35,33444.94,8305,5/4/15 11:37,5/31/15 11:37,9468694518,jcb,
2,145,60,921,8,59495.56,3816,12/2/06 23:32,12/13/06 23:32,5994214108,mastercard,
1,146,452,835,46,59754.63,1556,8/29/13 22:53,9/21/13 22:53,8026586514,visa-electron,
1,147,169,940,19,34011.6,10352,6/15/08 7:07,7/9/08 7:07,1524695459,mastercard,
1,148,537,267,15,78362.95,3848,2/1/06 13:22,2/27/06 13:22,7442078397,maestro,
1,149,921,498,37,36018.01,13766,2/5/19 19:45,2/24/19 19:45,5783259551,jcb,
1,150,89,1029,30,84835.11,17329,9/2/10 13:07,9/29/10 13:07,1614034516,maestro,
1,151,606,898,5,62501.54,5890,2/19/07 5:43,2/24/07 5:43,605865183,jcb,
2,152,351,613,28,30233.48,12352,11/17/18 14:37,11/25/18 14:37,6935097975,diners-club-enroute,
1,153,385,83,46,95734.8,12981,5/20/09 7:26,6/19/09 7:26,3991828472,jcb,
2,154,930,76,41,73839.57,15146,2/26/15 23:02,3/6/15 23:02,5280910163,jcb,
1,155,877,400,35,29322.82,2612,11/29/17 22:34,12/16/17 22:34,7074854220,jcb,
1,156,169,109,9,99484.07,17435,6/19/07 12:39,6/22/07 12:39,2696130906,americanexpress,
2,157,549,708,50,21914.91,8962,2/10/08 18:40,2/19/08 18:40,189120843,jcb,
2,158,791,1072,28,23800.63,4070,6/22/20 15:13,7/13/20 15:13,2990345949,jcb,
1,159,803,589,46,77654.12,14028,4/12/20 3:45,4/15/20 3:45,3411054328,jcb,
1,160,586,753,28,50608.27,8426,6/21/08 2:07,7/18/08 2:07,1365900398,jcb,
1,161,727,620,15,79686,17172,9/25/13 15:35,10/16/13 15:35,237111713,diners-club-us-ca,
1,162,993,833,44,71359.14,9256,11/18/15 6:47,11/30/15 6:47,414557891,jcb,
2,163,5,654,43,99983.29,10128,3/20/11 3:12,4/4/11 3:12,2842380223,jcb,
2,164,21,632,47,94200.98,9098,3/20/14 19:52,4/15/14 19:52,9995064138,instapayment,
2,165,533,532,26,66153.74,3685,7/14/17 10:37,7/27/17 10:37,6573446194,instapayment,
1,166,161,1053,41,99333.6,6794,11/12/10 1:56,11/25/10 1:56,3456654383,switch,
1,167,170,410,36,98944.4,12905,1/21/09 14:48,2/18/09 14:48,5221255642,jcb,
2,168,342,851,12,91331.18,5205,8/28/11 11:25,9/20/11 11:25,3572700051,jcb,
2,169,395,950,8,19584.95,674,7/9/05 11:48,7/24/05 11:48,8362389176,americanexpress,
2,170,747,61,25,67646.29,14675,8/2/15 4:25,8/17/15 4:25,1820516105,visa,
1,171,374,708,10,89812.52,9066,5/17/05 5:51,5/19/05 5:51,6776276315,bankcard,
2,172,410,1001,24,44781.62,12000,8/10/07 1:26,9/2/07 1:26,3018149254,jcb,
1,173,971,94,10,22175.19,6415,5/14/19 23:03,6/13/19 23:03,7493335400,china-unionpay,
1,174,388,761,25,70948.43,9974,4/14/20 14:19,4/17/20 14:19,2325765121,jcb,
1,175,683,75,41,28956.07,3259,4/7/13 16:17,4/12/13 16:17,7119020900,jcb,
1,176,157,207,33,81351.37,2684,1/30/15 5:40,2/26/15 5:40,9665334581,china-unionpay,
1,177,372,46,41,70482.86,4182,4/23/13 8:07,5/14/13 8:07,575068418,jcb,
2,178,418,86,8,18693.49,3315,5/20/10 1:49,6/4/10 1:49,7962227389,laser,
2,179,444,1035,27,36699,16928,10/2/12 18:56,10/18/12 18:56,6127949211,china-unionpay,
2,180,981,119,44,48200.76,16372,12/8/11 21:27,12/24/11 21:27,789184699,jcb,
2,181,412,630,3,33946.79,4760,8/13/09 21:04,8/31/09 21:04,5472625920,jcb,
2,182,933,973,50,27412.97,17526,10/23/18 20:44,10/31/18 20:44,7645193581,jcb,
2,183,430,367,18,64425.27,11048,10/9/09 20:34,11/2/09 20:34,1155246152,maestro,
1,184,521,401,34,52585.99,2522,8/10/11 16:38,8/23/11 16:38,790406454,jcb,
1,185,371,335,14,20708.07,2218,11/25/12 23:41,12/16/12 23:41,1791569129,diners-club-international,
1,186,707,898,34,23740.27,8178,9/29/17 13:35,10/2/17 13:35,4106945134,diners-club-carte-blanche,
1,187,277,281,21,91522.49,17971,6/10/14 18:01,6/26/14 18:01,5328572041,diners-club-us-ca,
1,188,646,420,45,20049.79,16314,11/30/18 9:07,12/1/18 9:07,6730676140,jcb,
1,189,797,242,22,95170.74,15285,10/27/05 19:36,11/26/05 19:36,8763355949,instapayment,
1,190,782,642,28,44156.26,4130,7/7/10 1:00,7/20/10 1:00,1128154978,americanexpress,
1,191,995,115,38,72604.33,5255,6/16/09 11:18,7/16/09 11:18,1994123842,visa,
2,192,582,762,28,58122.78,13087,11/23/14 14:51,12/22/14 14:51,7501918813,americanexpress,
2,193,565,579,29,31723.76,15690,5/14/13 19:29,6/2/13 19:29,7682557591,diners-club-carte-blanche,
1,194,885,367,33,41611.57,5670,12/9/06 21:01,12/27/06 21:01,8604943943,mastercard,
2,195,937,322,43,24018.64,10181,12/8/13 14:19,12/19/13 14:19,9361569023,jcb,
2,196,734,68,4,19021.08,11040,2/1/06 0:52,2/28/06 0:52,1818404656,diners-club-carte-blanche,
2,197,759,693,38,49368.59,13669,8/30/11 10:47,9/7/11 10:47,9768194693,jcb,
2,198,609,240,7,43908.99,6099,6/1/07 14:33,6/7/07 14:33,5361986771,jcb,
1,199,693,1069,50,32231.72,15563,2/7/20 21:28,2/18/20 21:28,5182618387,maestro,
1,200,508,292,32,28221.04,13914,12/24/18 6:39,1/11/19 6:39,2335402633,maestro,
1,201,846,143,43,36931.35,17571,7/18/09 21:13,7/27/09 21:13,3844528156,jcb,
2,202,217,238,48,32238.17,14770,12/27/07 10:11,1/11/08 10:11,2106047320,diners-club-carte-blanche,
2,203,982,502,47,85134.93,4985,9/21/12 15:27,9/30/12 15:27,2145694285,americanexpress,
1,204,498,746,9,56257.99,15761,9/28/09 10:26,10/21/09 10:26,8144395182,jcb,
2,205,884,20,9,70870.33,7866,8/31/07 15:26,9/16/07 15:26,3160503674,jcb,
2,206,927,499,1,65921.87,5052,10/1/16 8:50,10/17/16 8:50,5641777587,jcb,
1,207,892,1092,18,91449.39,968,2/10/12 15:09,2/24/12 15:09,2323902784,bankcard,
2,208,586,1082,2,26536.54,10998,3/2/10 18:40,3/7/10 18:40,5180188881,mastercard,
1,209,264,551,8,79676.39,6263,12/19/14 2:45,1/11/15 2:45,8338042293,jcb,
1,210,356,489,13,30317.67,15397,3/27/16 4:23,4/8/16 4:23,9672159889,mastercard,
1,211,346,7,6,93405.48,701,4/14/09 19:45,5/14/09 19:45,2573226077,bankcard,
2,212,535,929,24,56674.03,12910,9/17/09 2:40,10/12/09 2:40,1286202647,mastercard,
2,213,758,908,49,91220.81,12754,3/19/17 18:26,3/29/17 18:26,9078195665,jcb,
2,214,838,1050,25,33592.56,14189,3/30/08 9:32,4/29/08 9:32,8630689714,visa,
2,215,934,871,36,39426.79,17288,3/13/19 0:58,3/28/19 0:58,4097580264,visa-electron,
2,216,958,1003,15,88683.48,10901,4/4/06 0:19,4/5/06 0:19,2261774702,visa,
2,217,651,684,29,89265.77,17768,7/24/18 3:23,8/21/18 3:23,5303428982,diners-club-carte-blanche,
1,218,328,867,17,28105.86,13719,6/22/06 15:47,6/28/06 15:47,6593443964,diners-club-carte-blanche,
2,219,202,88,22,57167.48,12501,10/12/12 19:57,10/13/12 19:57,5313447866,visa,
1,220,810,807,39,61077.28,17487,2/9/20 11:29,2/15/20 11:29,4385948194,switch,
2,221,964,663,17,46805.01,17911,7/27/14 4:32,8/5/14 4:32,526105615,mastercard,
1,222,684,330,30,38641.49,4216,3/8/12 9:28,3/17/12 9:28,9392548893,diners-club-carte-blanche,
1,223,129,20,10,93517.52,10798,7/28/07 15:35,8/12/07 15:35,129752460,china-unionpay,
1,224,387,450,27,62021.84,3631,6/27/17 14:10,7/20/17 14:10,759875529,jcb,
2,225,707,16,30,22874.38,5171,8/29/14 15:42,8/31/14 15:42,1301131377,jcb,
2,226,469,301,14,19462.83,10671,2/15/20 0:16,2/20/20 0:16,6379470158,jcb,
1,227,896,1059,19,31870.16,15085,8/22/15 21:05,9/17/15 21:05,3085884998,jcb,
2,228,915,660,23,82397.97,6014,3/13/14 1:46,4/5/14 1:46,7631303738,americanexpress,
2,229,145,903,44,41239.63,3878,2/24/14 10:54,3/26/14 10:54,1821903129,jcb,
1,230,323,7,47,96352.39,15646,5/30/10 6:21,6/12/10 6:21,9350955326,visa,
1,231,593,740,50,26574.26,5683,6/19/10 19:43,6/30/10 19:43,8548418729,maestro,
2,232,468,775,27,94254.04,7670,4/21/17 2:20,5/14/17 2:20,946022941,jcb,
1,233,100,485,47,25019.75,8242,2/24/09 19:06,3/12/09 19:06,6115581303,americanexpress,
2,234,413,323,31,32242.42,2709,6/18/19 17:14,7/16/19 17:14,5363136724,diners-club-carte-blanche,
1,235,648,826,20,50088.84,10653,1/14/09 9:24,1/17/09 9:24,8780607284,jcb,
2,236,341,1078,36,99606.66,17163,1/20/18 16:07,1/22/18 16:07,2672263736,jcb,
2,237,441,680,31,91549.46,12799,11/26/17 12:46,12/18/17 12:46,8534800553,jcb,
1,238,230,352,13,78066.94,13338,1/7/13 10:27,2/6/13 10:27,6092454963,maestro,
2,239,892,761,18,24045.77,14754,7/14/18 18:42,7/17/18 18:42,7009761264,jcb,
1,240,753,40,5,59743.82,16951,3/11/14 9:32,3/14/14 9:32,3712851898,jcb,
1,241,110,492,16,57975.49,17686,10/2/08 22:30,10/28/08 22:30,3967025950,switch,
2,242,414,240,50,39511.97,8579,4/15/20 12:46,4/20/20 12:46,3683320370,jcb,
1,243,34,509,38,89634.09,11211,8/29/09 11:54,9/4/09 11:54,5848698325,americanexpress,
2,244,596,905,40,61145,4935,6/29/17 6:16,7/14/17 6:16,4165402125,jcb,
2,245,396,745,11,46663.07,11110,6/7/12 22:32,6/22/12 22:32,224677977,jcb,
1,246,792,757,37,88954.27,2643,6/22/20 11:27,7/7/20 11:27,6729441704,bankcard,
2,247,344,879,48,87740.15,13777,12/26/15 8:53,1/3/16 8:53,8537405094,jcb,
2,248,736,896,50,84683.94,13044,2/27/13 4:53,3/14/13 4:53,5209903001,visa,
1,249,165,20,26,49134.3,984,4/16/13 11:08,5/9/13 11:08,2874078778,mastercard,
1,250,442,468,28,42522.81,15008,4/9/06 15:24,4/22/06 15:24,7736314330,switch,
2,251,945,764,21,70783.56,4832,4/11/06 13:51,4/23/06 13:51,5575227103,mastercard,
1,252,252,491,20,44611.98,15365,11/9/11 17:56,12/2/11 17:56,5934808109,visa-electron,
1,253,293,18,49,96913.89,2983,3/6/17 12:58,3/28/17 12:58,1496371380,jcb,
1,254,874,898,13,36823.75,10632,12/21/05 9:07,1/12/06 9:07,3991041081,diners-club-carte-blanche,
1,255,800,924,18,73664,7999,5/17/18 15:43,6/15/18 15:43,9374874989,maestro,
1,256,591,686,47,71064.27,1472,7/6/09 5:46,7/17/09 5:46,670390380,mastercard,
1,257,821,849,14,64403.59,5917,9/22/10 0:16,9/26/10 0:16,9030331623,diners-club-carte-blanche,
2,258,659,135,19,94582.58,9340,1/19/20 7:48,2/4/20 7:48,7327410406,visa-electron,
2,259,2,807,15,78046.38,6968,12/22/05 11:43,12/30/05 11:43,4469316741,diners-club-enroute,
2,260,468,931,19,33072.75,2348,8/17/10 5:10,9/2/10 5:10,5199524852,switch,
2,261,628,235,3,34170.14,5569,3/21/09 9:31,4/6/09 9:31,1325234443,diners-club-international,
1,262,441,216,3,90915.89,8271,4/15/16 8:28,4/23/16 8:28,9686904964,jcb,
2,263,601,444,37,64345.82,10796,6/10/14 14:07,6/29/14 14:07,4717051165,jcb,
1,264,521,430,5,63152.23,17644,1/1/11 12:50,1/22/11 12:50,1283031531,jcb,
2,265,784,256,24,95516.35,14518,4/17/14 4:35,5/13/14 4:35,3522174402,jcb,
1,266,795,447,18,69866.98,3392,7/2/17 19:21,7/3/17 19:21,7172676653,jcb,
1,267,293,936,19,90362.47,3776,1/26/15 20:09,2/16/15 20:09,6635416234,switch,
1,268,243,992,32,94572.86,2351,2/22/15 0:24,3/16/15 0:24,3583839749,diners-club-carte-blanche,
2,269,367,681,37,28031.31,5142,1/7/18 15:30,1/20/18 15:30,5478244988,jcb,
1,270,270,1078,36,33978.15,12303,2/15/17 18:08,3/6/17 18:08,2313747565,jcb,
1,271,788,407,6,98235.18,15086,12/12/18 22:30,12/25/18 22:30,6475627348,jcb,
2,272,446,324,34,51173.99,11263,9/23/15 13:14,10/23/15 13:14,5921046906,bankcard,
2,273,58,500,17,36314.11,12577,2/11/16 19:18,2/26/16 19:18,4144476545,mastercard,
2,274,669,572,49,46026.33,6611,5/6/10 10:09,5/22/10 10:09,6000467443,jcb,
1,275,305,119,26,36294.26,957,7/24/18 10:40,8/18/18 10:40,885862414,diners-club-us-ca,
2,276,312,120,47,83194.31,17827,4/4/11 11:23,4/7/11 11:23,186579489,bankcard,
2,277,70,158,28,60801.38,10091,4/6/17 20:27,4/11/17 20:27,4947347813,jcb,
1,278,50,90,1,48156.27,3383,4/6/09 10:06,4/15/09 10:06,4201862836,diners-club-us-ca,
2,279,844,1001,34,40379.02,4121,12/17/16 11:16,12/22/16 11:16,4434474855,jcb,
1,280,411,481,25,27674.72,14553,1/1/12 3:55,1/4/12 3:55,713823437,solo,
1,281,875,104,38,60075.95,5830,7/16/06 6:06,8/9/06 6:06,4856807196,maestro,
2,282,983,1082,27,25216.65,13373,3/11/16 13:18,3/30/16 13:18,1329758013,mastercard,
1,283,580,334,36,69935.38,11244,9/30/05 14:23,10/11/05 14:23,3731992140,jcb,
2,284,234,849,19,89036.36,5707,6/13/15 23:05,7/1/15 23:05,6925628757,jcb,
1,285,129,373,16,82852.79,14071,11/14/18 21:41,11/20/18 21:41,7657345365,jcb,
1,286,514,936,11,60400.49,557,3/9/13 12:01,3/14/13 12:01,7552241063,jcb,
2,287,444,298,22,45104.06,5928,6/8/10 3:30,6/25/10 3:30,9020469266,jcb,
2,288,692,780,6,22948.46,14725,2/3/18 21:00,3/2/18 21:00,6369216607,jcb,
1,289,738,487,30,26901.32,7409,5/30/09 13:46,6/2/09 13:46,6758755401,mastercard,
1,290,772,687,26,34268.43,8385,6/8/17 5:59,6/22/17 5:59,328615226,americanexpress,
1,291,846,446,42,39858.2,1483,5/20/11 3:46,6/13/11 3:46,1065549768,jcb,
1,292,986,446,14,25216.94,8761,6/27/14 16:05,7/9/14 16:05,3166775536,jcb,
2,293,496,410,31,57369.69,5695,1/11/11 16:19,2/5/11 16:19,5864857785,americanexpress,
1,294,768,739,26,32279.83,4046,1/22/10 11:53,2/15/10 11:53,9244258188,jcb,
2,295,986,312,41,26155.56,3467,4/23/14 14:14,5/15/14 14:14,4927083918,visa,
2,296,837,119,10,37363.63,9560,3/7/16 6:42,4/4/16 6:42,5010245728,visa-electron,
1,297,913,208,30,22851.02,6547,3/22/14 2:03,4/11/14 2:03,9678192756,maestro,
1,298,159,498,30,27357.25,12030,9/5/08 12:42,9/10/08 12:42,3107747823,diners-club-carte-blanche,
2,299,202,36,37,71826.41,4991,2/6/11 1:32,2/8/11 1:32,7249249169,bankcard,
2,300,921,174,14,88259.3,11064,3/8/12 10:20,4/7/12 10:20,2816895157,diners-club-carte-blanche,
2,301,113,696,22,76691.43,3885,12/13/13 4:47,1/4/14 4:47,867209607,jcb,
2,302,308,732,46,61303.91,4719,9/23/11 14:09,10/11/11 14:09,8347686165,jcb,
2,303,246,92,33,39470.87,3102,4/18/18 8:45,4/30/18 8:45,1877699195,mastercard,
1,304,372,987,49,87536.34,10842,3/7/13 6:10,3/22/13 6:10,7112429714,china-unionpay,
1,305,416,249,10,38211.57,958,5/29/08 23:59,5/30/08 23:59,6240582247,jcb,
2,306,30,132,46,88697.9,3867,5/27/06 6:03,6/13/06 6:03,2992006610,jcb,
2,307,424,883,6,62750.04,16724,8/9/16 6:47,8/29/16 6:47,8245117064,americanexpress,
2,308,374,43,28,68104.83,5243,1/28/15 4:30,2/19/15 4:30,1882282337,visa-electron,
1,309,238,1093,49,20793.23,3765,5/10/16 11:58,6/6/16 11:58,5803952389,switch,
2,310,991,861,18,34231.53,12803,8/9/13 17:31,8/29/13 17:31,3049192356,mastercard,
1,311,141,775,27,41069.94,7035,1/16/07 11:35,1/24/07 11:35,5325899538,china-unionpay,
1,312,790,497,23,68985.06,2979,5/13/08 23:59,5/14/08 23:59,1896392156,jcb,
2,313,609,928,8,44157.96,1542,3/18/16 3:49,4/8/16 3:49,967820138,visa,
1,314,565,506,36,63292.6,14403,8/26/14 0:39,9/23/14 0:39,8252388493,diners-club-enroute,
2,315,668,55,21,79463.06,6920,1/20/14 9:44,1/23/14 9:44,7312792693,jcb,
2,316,638,727,48,34627.02,6351,12/21/15 18:48,1/4/16 18:48,5271743829,switch,
2,317,528,832,33,28851.21,5382,8/3/08 14:05,8/4/08 14:05,8856400766,jcb,
1,318,733,850,23,27913.39,6417,7/8/19 6:21,7/28/19 6:21,4585021574,jcb,
1,319,832,850,17,56864.02,10469,1/31/20 13:28,3/1/20 13:28,9909725061,instapayment,
2,320,900,355,26,33496.53,1026,7/18/19 23:10,7/24/19 23:10,1735847615,mastercard,
1,321,807,642,35,51686.28,1895,3/2/19 8:44,4/1/19 8:44,2712122887,jcb,
1,322,608,154,44,73988.15,17890,9/30/15 12:47,10/11/15 12:47,9715025102,visa-electron,
1,323,908,143,18,98137.07,11472,12/23/12 4:13,1/5/13 4:13,917599756,diners-club-enroute,
2,324,664,716,3,67005.97,6986,11/7/11 6:52,12/6/11 6:52,4927297640,jcb,
2,325,174,9,2,89329.02,1530,3/22/09 19:46,4/8/09 19:46,9843462122,americanexpress,
1,326,611,116,19,62343.02,2256,6/21/09 14:50,7/8/09 14:50,6040934042,jcb,
2,327,169,317,41,22619.24,8567,5/17/14 11:44,6/7/14 11:44,1013954300,maestro,
1,328,321,134,22,79512.24,16841,5/7/19 6:58,5/9/19 6:58,4189123838,jcb,
1,329,485,237,45,64077.16,7739,6/8/07 8:48,6/9/07 8:48,7940647695,jcb,
2,330,673,196,48,97978.6,12258,4/2/15 6:55,4/12/15 6:55,3915783269,mastercard,
2,331,380,146,41,79879.06,1480,6/20/12 0:11,7/14/12 0:11,4853618104,switch,
1,332,694,536,18,91373.83,10153,7/26/19 12:08,8/3/19 12:08,8720788452,jcb,
2,333,212,975,8,54404.04,16752,7/29/05 19:18,8/18/05 19:18,3861983648,jcb,
2,334,632,327,18,49853.73,15259,10/10/15 11:34,11/9/15 11:34,1422111261,switch,
2,335,863,538,17,69630.23,14319,3/28/14 5:27,4/19/14 5:27,9966055207,jcb,
2,336,292,725,25,71698.45,12078,12/21/14 3:30,1/13/15 3:30,908877722,jcb,
2,337,79,1010,20,69110.65,4430,7/6/05 3:23,7/19/05 3:23,6581640794,jcb,
1,338,404,43,48,64743.52,1587,8/30/06 14:38,9/27/06 14:38,8127877670,diners-club-enroute,
1,339,112,231,28,96775.76,10937,5/19/16 14:27,6/13/16 14:27,5275996616,china-unionpay,
1,340,984,989,25,39808.59,9374,2/23/13 0:18,3/18/13 0:18,7135184130,jcb,
1,341,598,58,14,64007.54,5578,12/27/10 14:34,1/24/11 14:34,2316502113,visa-electron,
2,342,745,1001,31,83141.87,4096,1/6/06 22:00,1/19/06 22:00,703919431,jcb,
1,343,168,663,25,91431,11565,9/8/15 10:00,9/22/15 10:00,9969106864,jcb,
1,344,420,192,3,87602.81,9290,2/5/17 0:51,2/28/17 0:51,2805819128,jcb,
1,345,85,475,18,46579.72,2966,2/12/15 4:07,2/15/15 4:07,5165862550,china-unionpay,
1,346,891,258,50,64595.31,14582,1/10/13 4:48,1/24/13 4:48,7750636668,diners-club-enroute,
2,347,796,1008,43,56027.45,10604,1/15/11 15:43,2/4/11 15:43,9208991016,china-unionpay,
2,348,210,1055,6,47458.81,14397,9/1/14 19:10,9/15/14 19:10,9930539956,visa-electron,
